Stock,Current Price,Previous Close,Volume,Market Cap,Day High,Day Low,52W High,52W Low,1M Return,3M Return,6M Return,RSI,SMA20,SMA50,MACD,ATR,Institutional Score,Confidence,Buy Probability,Composite Score,Trade Signal,Sector,Sector Rank,Sector Percentile,Market Leader,Relative Strength Score,Elite Stock
ASALCBR.NS,816.45,803.1,20613,16393663085.107422,818.2999877929688,793.0499877929688,1277.0,660.6500244140625,-10.67,-7.05,-15.45,39.95,874.57,817.25,-4.4,33.66,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-11.5,NO
BLBLIMITED.NS,15.65,15.84,31964,827341267.5335045,15.989999771118164,15.350000381469727,22.469999313354492,12.0,-8.85,12.43,-3.04,32.53,16.76,16.75,-0.31,0.73,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-0.14,NO
BIRLAMONEY.NS,134.1,134.68,21252,7577884199.004791,135.7899932861328,131.00999450683594,208.7100067138672,95.0,-11.08,-0.82,-15.2,44.39,143.37,130.1,0.71,6.32,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-9.65,NO
BEDMUTHA.NS,108.99,107.28,1153,3516440648.236908,110.0,106.0,186.66000366210938,94.55000305175781,-4.73,-20.51,2.67,45.04,111.31,113.55,-1.01,5.91,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-6.5,NO
BEWLTD.NS,64.5,67.85,0,18747146616.0,0.0,0.0,199.25,64.5,-29.08,-35.95,-49.29,26.84,82.9,84.46,-3.69,5.18,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-39.22,NO
BIRLANU.NS,1345.3,1357.2,2874,10144771792.907959,1357.5,1330.0999755859375,2428.300048828125,1190.0999755859375,-6.26,-25.86,-22.89,41.36,1448.8,1393.5,-8.22,82.74,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-18.79,NO
BAJAJELEC.NS,342.05,346.9,96502,39469391973.07196,346.0,339.20001220703125,711.0,330.0,-14.2,-12.24,-30.98,30.45,390.64,375.37,-5.85,16.01,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-20.32,NO
AGROPHOS.NS,30.6,29.68,17736,620387926.7339611,31.200000762939453,29.559999465942383,47.599998474121094,23.899999618530273,-8.22,-13.85,-25.84,45.36,31.39,31.4,-0.48,1.56,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-16.96,NO
BTML.NS,6.35,6.44,37258,1153780866.6219497,6.590000152587891,6.309999942779541,10.5,5.059999942779541,-0.63,-19.52,-29.68,46.83,6.41,6.49,-0.01,0.4,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-17.92,NO
BLUESTONE.NS,462.5,463.05,53760,70466933825.0,465.5,459.04998779296875,793.0,399.79998779296875,-13.77,4.17,-18.79,37.13,499.75,498.03,-9.35,20.93,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-10.4,NO
ACI.NS,524.6,538.8,72038,64766270478.27905,538.7999877929688,521.0,727.5999755859375,483.0,-12.48,-11.78,-5.31,29.09,590.65,588.33,-16.11,23.46,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-9.4,NO
BALUFORGE.NS,473.6,469.45,117067,57516592856.44455,476.95001220703125,461.70001220703125,784.0,341.04998779296875,-0.24,-6.82,-25.99,42.77,510.18,474.81,-0.36,21.42,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-12.51,NO
BASILIC.NS,210.0,216.45,0,13191024000.0,0.0,0.0,509.79998779296875,166.25,-15.03,-26.21,-38.24,36.8,233.7,218.74,-1.94,12.27,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-27.67,NO
BALAXI.NS,24.15,24.4,10284,1333261103.94001,24.979999542236328,23.889999389648438,63.900001525878906,15.199999809265137,-9.45,7.19,-32.88,40.63,26.76,23.1,0.33,1.48,10,9.5,9.03,9.51,AVOID,Unknown,46.0,16.02,NO,-13.83,NO
ALANKIT.NS,8.57,8.62,57339,2323824834.249115,8.739999771118164,8.380000114440918,18.079999923706055,6.800000190734863,-8.24,-10.07,-23.69,40.52,9.09,8.51,-0.03,0.39,5,4.75,4.51,4.75,AVOID,Unknown,47.0,11.76,NO,-14.97,NO
BESTAGRO.NS,16.79,16.81,170614,5954928093.71109,17.030000686645508,16.530000686645508,35.579986572265625,12.300000190734863,-9.1,-10.98,-16.19,44.34,17.95,16.45,-0.0,1.12,5,4.75,4.51,4.75,AVOID,Unknown,47.0,11.76,NO,-12.5,NO
AJOONI.NS,4.14,4.17,215759,713088472.7229986,4.159999847412109,4.110000133514404,6.599999904632568,3.549999952316284,-2.82,-19.46,-14.29,44.16,4.25,4.23,-0.03,0.13,5,4.75,4.51,4.75,AVOID,Unknown,47.0,11.76,NO,-12.4,NO
ARABIAN.NS,68.5,68.5,0,899134600.0,0.0,0.0,92.94999694824219,63.20000076293945,-6.16,-1.44,-7.43,42.0,70.26,70.85,-0.33,1.43,5,4.75,4.51,4.75,AVOID,Unknown,47.0,11.76,NO,-5.25,NO
ATL.NS,24.32,24.46,55621,7098018646.291603,24.790000915527344,24.1299991607666,40.5099983215332,18.200000762939453,-5.04,-3.3,-20.91,44.18,25.69,24.29,-0.01,1.29,5,4.75,4.51,4.75,AVOID,Unknown,47.0,11.76,NO,-10.87,NO
AUSOMENT.NS,117.05,121.0,1995,1594636803.1757812,124.94999694824219,115.12000274658203,178.0,93.0,-4.05,4.55,14.3,36.08,140.39,117.83,2.54,9.67,5,4.75,4.51,4.75,AVOID,Unknown,47.0,11.76,NO,5.87,NO
21STCENMGM.NS,30.5,30.92,2884,320250000.0,31.5,30.5,73.5,28.25,-7.72,-22.78,-23.54,28.99,34.31,32.68,-0.53,1.01,5,4.75,4.51,4.75,AVOID,Unknown,47.0,11.76,NO,-18.57,NO
ARIES.NS,352.45,356.4,5186,4583379439.294373,357.3500061035156,351.0,459.8999938964844,285.3500061035156,-7.65,6.84,-4.59,43.05,365.98,357.86,-2.92,13.98,5,4.75,4.51,4.75,AVOID,Unknown,47.0,11.76,NO,-2.08,NO
AARTISURF.NS,386.95,389.4,3259,3275529918.5824585,392.75,380.70001220703125,614.8499755859375,316.0,-2.01,-13.18,-12.79,44.46,409.82,385.6,-0.11,19.59,5,4.75,4.51,4.75,AVOID,Unknown,47.0,11.76,NO,-9.67,NO
ABAN.NS,17.89,17.89,0,1044155628.47,0.0,0.0,61.0,14.720000267028809,-5.79,-15.89,-49.45,43.35,17.97,20.67,-0.53,0.57,5,4.75,4.51,4.75,AVOID,Unknown,47.0,11.76,NO,-26.28,NO
BEARDSELL.NS,25.0,24.91,5101,985925000.0,25.5,24.219999313354492,38.599998474121094,20.020000457763672,-7.75,-15.11,-20.38,44.27,25.98,24.91,-0.05,1.66,5,4.75,4.51,4.75,AVOID,Unknown,47.0,11.76,NO,-15.01,NO
ARIHANTACA.NS,450.0,438.0,0,878306760.0000001,0.0,0.0,555.0,250.0,-6.03,2.27,-9.27,38.98,465.84,477.78,-10.58,12.68,5,4.75,4.51,4.75,AVOID,Unknown,47.0,11.76,NO,-4.84,NO
BORANA.NS,328.0,321.15,17798,8739656760.0,332.75,319.1499938964844,420.0,211.0,-13.71,-11.2,6.31,43.94,339.24,347.5,-6.89,16.95,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-4.95,NO
ARROWGREEN.NS,468.15,467.7,10270,7063418082.610535,475.8999938964844,462.04998779296875,817.9500122070312,341.95001220703125,-13.89,3.65,-16.53,37.43,528.99,486.44,-7.11,28.83,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-9.68,NO
BROOKS.NS,49.75,48.42,54648,1465498088.0,50.040000915527344,47.11000061035156,164.02000427246094,36.29999923706055,-22.31,-36.33,-52.69,41.26,53.97,57.23,-3.75,3.42,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-38.67,NO
AAATECH.NS,93.93,95.45,11066,1204821327.9144287,96.95999908447266,92.5,136.0,76.11000061035156,-9.03,-7.16,4.03,42.24,97.88,95.98,-1.0,4.27,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-3.24,NO
A2ZINFRA.NS,14.33,14.13,195014,2543895376.596119,14.600000381469727,13.899999618530273,23.25,13.119999885559082,-17.93,-1.65,-16.15,29.94,16.13,16.32,-0.57,0.75,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-12.33,NO
AARON.NS,125.7,123.7,3949,2632972220.676422,128.25999450683594,123.25,258.0,106.80000305175781,-9.85,-23.05,-35.02,33.27,135.56,137.81,-3.8,5.96,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-23.88,NO
AARTECH.NS,41.74,42.55,21643,1326095505.8255196,43.380001068115234,41.04999923706055,76.79000091552734,33.5099983215332,-19.23,-16.98,-16.64,42.46,45.78,44.49,-1.28,3.4,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-17.52,NO
AMJLAND.NS,39.0,38.44,3898,1599000000.0,39.97999954223633,38.0,68.9000015258789,30.299999237060547,-9.26,-7.58,-27.68,44.89,40.57,39.56,-0.59,2.19,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-16.12,NO
AMIABLE.NS,64.9,64.9,0,134611400.0,0.0,0.0,97.5,56.04999923706055,-25.27,-10.97,7.9,23.92,72.29,73.33,-3.04,3.31,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-7.71,NO
ASMS.NS,7.41,7.39,246109,2256913596.9252777,7.5,7.269999980926514,17.600000381469727,6.949999809265137,-13.33,-32.94,-41.97,37.81,7.78,8.08,-0.26,0.39,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-30.67,NO
ANNAPURNA.NS,145.05,140.9,0,5299867000.0,0.0,0.0,338.0,127.55000305175781,-15.86,-23.15,-39.42,35.51,156.24,164.81,-8.08,8.55,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-27.47,NO
ARENTERP.NS,37.0,37.37,1355,119652117.0,37.5099983215332,37.0,62.9900016784668,30.010000228881836,-11.86,-11.29,-25.03,41.23,39.59,39.1,-0.46,2.57,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-16.96,NO
ARIHANT.NS,843.35,852.35,1713,8611129501.117188,940.0,829.5999755859375,1100.0,751.0,0.0,0.0,-7.07,38.68,895.87,0.0,0.0,81.86,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-2.83,NO
BRNL.NS,19.85,20.26,10543,1666407532.0243835,20.489999771118164,19.559999465942383,26.5,16.65999984741211,-5.43,-3.69,-19.41,44.13,20.83,19.85,-0.02,1.11,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-10.5,NO
ARSHIYA.NS,1.15,1.17,191515,302997295.9682447,1.2100000381469727,1.1399999856948853,3.259999990463257,1.1399999856948853,-10.16,-9.45,-17.86,33.04,1.27,1.32,-0.04,0.07,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-13.03,NO
ALUWIND.NS,48.5,49.15,0,1562902718.0,0.0,0.0,95.80000305175781,45.150001525878906,-17.8,-20.16,-42.87,35.72,52.8,55.86,-2.32,2.28,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-28.54,NO
ALLETEC.NS,152.0,146.2,0,6951845088.0,0.0,0.0,475.5,115.80000305175781,-11.63,-15.44,-36.27,43.84,160.97,157.4,-3.71,9.22,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-22.63,NO
AVROIND.NS,10.11,10.12,78812,1356472807.9359055,10.649999618530273,10.0,20.200000762939453,10.010000228881836,-22.46,-23.51,-21.18,33.25,11.68,12.12,-0.6,0.8,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-22.26,NO
AVPINFRA.NS,82.1,86.4,0,3575772480.0,0.0,0.0,218.0,77.0,-22.84,-30.69,-43.22,36.25,92.19,94.33,-3.66,4.13,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-33.35,NO
AVONMORE.NS,10.75,11.19,241205,3033485965.75,11.390000343322754,10.670000076293945,23.899999618530273,10.0,-12.46,-27.56,-43.0,37.38,11.88,12.15,-0.39,0.73,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-29.21,NO
BAJAJHCARE.NS,296.85,288.55,97048,9992761123.310577,298.6000061035156,284.0,608.9000244140625,272.3500061035156,-9.65,-20.86,-31.08,42.88,313.75,314.89,-10.33,14.43,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-21.58,NO
AXITA.NS,7.86,7.87,175464,3006413368.4486365,7.980000019073486,7.809999942779541,12.199999809265137,7.263636112213135,-13.25,-16.54,8.08,29.56,8.09,8.51,-0.2,0.32,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-5.7,NO
BAIDFIN.NS,9.96,10.28,197578,1542685551.6285124,10.479999542236328,9.520000457763672,14.100000381469727,8.800000190734863,-10.51,-17.21,-3.3,35.6,11.19,10.95,-0.09,0.69,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-9.64,NO
BCONCEPTS.NS,219.51,218.5,2280,2739896751.705002,225.0,215.0,449.0,196.8000030517578,-11.17,-26.99,-34.31,37.04,236.75,236.87,-6.68,13.07,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-25.17,NO
AIROLAM.NS,82.31,84.16,419,1234814583.3740234,85.80000305175781,82.19999694824219,137.0399932861328,79.4000015258789,-5.36,-11.56,-20.7,39.9,85.15,85.54,-0.54,3.76,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-13.36,NO
AHLADA.NS,39.88,39.25,10182,515289493.80111694,40.290000915527344,39.75,81.0,31.219999313354492,-16.39,-21.23,-26.23,36.18,44.21,42.39,-0.83,2.67,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-21.78,NO
BHAGERIA.NS,152.68,151.87,6638,6663593082.7404785,153.7899932861328,148.50999450683594,244.60000610351562,127.51000213623047,-4.87,-4.57,-19.28,40.72,164.21,155.44,-1.4,6.75,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-10.54,NO
AEPL.NS,16.03,16.18,2218,4024121679.3733597,16.389999389648438,16.010000228881836,20.25,13.25,-16.94,0.0,-11.87,34.98,17.65,0.0,-0.56,0.92,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-9.83,NO
BELLACASA.NS,234.0,234.9,7158,3132675000.0,235.0,227.89999389648438,497.3500061035156,220.25,-12.89,-25.95,-42.9,33.58,254.89,262.64,-9.24,13.36,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-28.81,NO
AGARIND.NS,402.9,403.75,28320,6026493096.804901,410.3999938964844,397.0,1081.0,360.0,-9.49,-43.65,-48.36,41.08,430.58,422.91,-8.53,24.07,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-35.29,NO
AGRITECH.NS,108.0,107.14,403,641520000.0,109.69999694824219,106.61000061035156,187.19000244140625,92.5199966430664,-9.11,-22.18,-13.15,42.85,110.98,109.83,-1.44,5.22,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-14.65,NO
ADVENTHTL.NS,142.24,150.57,164641,7672836543.197128,148.0,140.66000366210938,345.04998779296875,121.3499984741211,-12.59,-35.67,-44.91,39.22,155.8,155.92,-3.18,9.3,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-32.44,NO
ADVANCE.NS,100.4,100.62,24230,6454286386.092224,101.08000183105469,99.0,154.0,84.0999984741211,-6.68,-25.55,-25.48,37.91,108.99,104.27,-1.7,4.68,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-19.86,NO
ADROITINFO.NS,9.12,9.16,78920,522288075.0461483,9.630000114440918,8.930000305175781,12.489999771118164,7.550000190734863,-5.59,-8.43,-13.96,42.24,9.77,9.48,-0.08,0.73,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-9.79,NO
BIOFILCHEM.NS,31.7,31.88,3679,515879472.4159241,32.0,31.260000228881836,57.189998626708984,25.600000381469727,-6.68,-16.27,-18.72,40.6,33.3,31.91,-0.15,1.6,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-14.37,NO
BIL.NS,706.5,719.4,807,9474455371.5,730.0,691.0,984.75,602.0,-9.05,-25.66,-13.87,37.6,750.8,735.64,-9.79,34.57,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-15.96,NO
ABCOTS.NS,218.44,219.75,15383,4797733206.422119,219.35000610351562,214.83999633789062,504.0,213.5800018310547,-45.5,-50.12,-47.82,16.0,236.9,337.34,-36.77,14.68,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-47.81,NO
BLUEPEBBLE.NS,90.2,94.9,0,1077324000.0,0.0,0.0,218.0,88.0,-34.64,-38.53,-15.42,20.93,116.1,119.63,-8.4,5.7,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-28.12,NO
BMETRICS.NS,37.5,36.5,0,1526926080.0,0.0,0.0,56.900001525878906,34.099998474121094,-7.52,-6.25,-18.48,40.04,40.38,40.27,-0.53,1.51,0,0.0,0.0,0.0,AVOID,Unknown,48.0,5.17,NO,-11.52,NO
